,날짜,디바이스,유입경로,키워드,노출수,유입수,유입률(%),체류시간(min),평균체류시간(min),페이지뷰,평균페이지뷰,이탈수,이탈률(%),회원가입,전환율(가입),앱 다운,전환율(앱),구독,전환율(구독),전환수,전환율(%)
,2024-11-07,PC,트위터 X,,421,76,18.05225653,446,5.868421053,414,5.447368421,3,3.947368421,9,11.84210526,8,10.52631579,5,6.578947368,22,28.94736842
,2024-11-07,PC,기타 SNS,,552,89,16.12318841,352,3.95505618,327,3.674157303,7,7.865168539,3,3.370786517,3,3.370786517,1,1.123595506,7,7.865168539
,2024-11-07,Mobile,직접 유입,,0,3,0,473,157.6666667,291,97,0,0,3,100,7,233.3333333,1,33.33333333,11,366.6666667
,2024-11-07,Mobile,키워드 검색,환경 캠페인,421,28,6.650831354,197,7.035714286,379,13.53571429,9,32.14285714,3,10.71428571,6,21.42857143,4,14.28571429,13,46.42857143
,2024-11-07,Mobile,키워드 검색,플로깅,532,13,2.443609023,178,13.69230769,65,5,6,46.15384615,8,61.53846154,8,61.53846154,3,23.07692308,19,146.1538462
,2024-11-07,Mobile,키워드 검색,재활용 가이드,898,88,9.799554566,307,3.488636364,306,3.477272727,7,7.954545455,9,10.22727273,5,5.681818182,0,0,14,15.90909091
,2024-11-07,Mobile,키워드 검색,플로깅 행사,635,72,11.33858268,387,5.375,220,3.055555556,2,2.777777778,6,8.333333333,1,1.388888889,5,6.944444444,12,16.66666667
,2024-11-07,Mobile,키워드 검색,쓰레기 줍기,943,74,7.847295864,188,2.540540541,106,1.432432432,3,4.054054054,6,8.108108108,8,10.81081081,4,5.405405405,18,24.32432432
,2024-11-07,Mobile,키워드 검색,환경 보호 앱,71,64,90.14084507,352,5.5,401,6.265625,8,12.5,5,7.8125,9,14.0625,1,1.5625,15,23.4375
,2024-11-07,Mobile,블로그,,764,89,11.64921466,470,5.280898876,160,1.797752809,5,5.617977528,7,7.865168539,10,11.23595506,3,3.370786517,20,22.47191011
,2024-11-07,Mobile,카페,,509,39,7.662082515,447,11.46153846,205,5.256410256,1,2.564102564,6,15.38461538,6,15.38461538,3,7.692307692,15,38.46153846
,2024-11-07,Mobile,이메일,,90,47,52.22222222,368,7.829787234,443,9.425531915,1,2.127659574,1,2.127659574,4,8.510638298,0,0,5,10.63829787
,2024-11-07,Mobile,카카오톡,,128,77,60.15625,259,3.363636364,392,5.090909091,0,0,4,5.194805195,10,12.98701299,8,10.38961039,22,28.57142857
,2024-11-07,Mobile,메타,,494,89,18.01619433,97,1.08988764,254,2.853932584,5,5.617977528,7,7.865168539,5,5.617977528,7,7.865168539,19,21.34831461
,2024-11-07,Mobile,인스타그램,,101,50,49.5049505,53,1.06,281,5.62,10,20,0,0,2,4,6,12,8,16
,2024-11-07,Mobile,유튜브,,697,92,13.19942611,304,3.304347826,85,0.923913043,8,8.695652174,4,4.347826087,2,2.173913043,1,1.086956522,7,7.608695652
,2024-11-07,Mobile,배너 광고,,366,46,12.56830601,497,10.80434783,443,9.630434783,9,19.56521739,9,19.56521739,5,10.86956522,4,8.695652174,18,39.13043478
,2024-11-07,Mobile,트위터 X,,724,12,1.657458564,380,31.66666667,239,19.91666667,2,16.66666667,1,8.333333333,7,58.33333333,3,25,11,91.66666667
,2024-11-07,Mobile,기타 SNS,,587,71,12.09540034,365,5.14084507,58,0.816901408,3,4.225352113,10,14.08450704,10,14.08450704,4,5.633802817,24,33.8028169
,2024-11-08,PC,직접 유입,,0,83,0,66,0.795180723,438,5.277108434,0,0,10,12.04819277,9,10.84337349,6,7.228915663,25,30.12048193
,2024-11-08,PC,키워드 검색,재활용 앱,737,67,9.090909091,406,6.059701493,256,3.820895522,6,8.955223881,6,8.955223881,4,5.970149254,3,4.47761194,13,19.40298507
,2024-11-08,PC,키워드 검색,지속 가능한 생활,859,62,7.217694994,266,4.290322581,484,7.806451613,3,4.838709677,5,8.064516129,6,9.677419355,2,3.225806452,13,20.96774194
,2024-11-08,PC,키워드 검색,환경 캠페인,304,6,1.973684211,379,63.16666667,429,71.5,6,100,10,166.6666667,9,150,0,0,19,316.6666667
,2024-11-08,PC,블로그,,357,40,11.20448179,210,5.25,60,1.5,8,20,3,7.5,6,15,3,7.5,12,30
,2024-11-08,PC,카페,,883,22,2.491506229,82,3.727272727,369,16.77272727,7,31.81818182,5,22.72727273,6,27.27272727,2,9.090909091,13,59.09090909
,2024-11-08,PC,이메일,,757,93,12.28533686,358,3.849462366,30,0.322580645,4,4.301075269,9,9.677419355,9,9.677419355,0,0,18,19.35483871
,2024-11-08,PC,카카오톡,,537,7,1.303538175,319,45.57142857,316,45.14285714,4,57.14285714,3,42.85714286,3,42.85714286,4,57.14285714,10,142.8571429
,2024-11-08,PC,메타,,978,48,4.90797546,214,4.458333333,380,7.916666667,2,4.166666667,7,14.58333333,7,14.58333333,3,6.25,17,35.41666667
,2024-11-08,PC,인스타그램,,896,12,1.339285714,71,5.916666667,128,10.66666667,5,41.66666667,6,50,7,58.33333333,3,25,16,133.3333333
,2024-11-08,PC,유튜브,,897,90,10.03344482,171,1.9,69,0.766666667,3,3.333333333,10,11.11111111,2,2.222222222,4,4.444444444,16,17.77777778
,2024-11-08,PC,배너 광고,,734,29,3.950953678,403,13.89655172,51,1.75862069,1,3.448275862,10,34.48275862,2,6.896551724,1,3.448275862,13,44.82758621
,2024-11-08,PC,트위터 X,,218,31,14.22018349,189,6.096774194,133,4.290322581,5,16.12903226,0,0,8,25.80645161,10,32.25806452,18,58.06451613
,2024-11-08,PC,기타 SNS,,942,85,9.023354565,75,0.882352941,154,1.811764706,9,10.58823529,9,10.58823529,8,9.411764706,0,0,17,20
,2024-11-08,Mobile,직접 유입,,0,20,0,19,0.95,41,2.05,1,5,6,30,9,45,6,30,21,105
,2024-11-08,Mobile,키워드 검색,재활용 가이드,169,27,15.97633136,167,6.185185185,304,11.25925926,2,7.407407407,0,0,0,0,2,7.407407407,2,7.407407407
,2024-11-08,Mobile,키워드 검색,환경 캠페인,126,72,57.14285714,488,6.777777778,320,4.444444444,4,5.555555556,4,5.555555556,9,12.5,7,9.722222222,20,27.77777778
,2024-11-08,Mobile,블로그,,526,70,13.30798479,424,6.057142857,325,4.642857143,0,0,9,12.85714286,10,14.28571429,5,7.142857143,24,34.28571429
,2024-11-08,Mobile,카페,,299,34,11.37123746,462,13.58823529,225,6.617647059,9,26.47058824,2,5.882352941,9,26.47058824,8,23.52941176,19,55.88235294
,2024-11-08,Mobile,이메일,,829,23,2.774427021,96,4.173913043,299,13,3,13.04347826,6,26.08695652,4,17.39130435,9,39.13043478,19,82.60869565
,2024-11-08,Mobile,카카오톡,,107,0,0,172,inf,134,inf,0,,7,inf,6,inf,9,inf,22,inf
,2024-11-08,Mobile,메타,,397,49,12.34256927,349,7.12244898,36,0.734693878,10,20.40816327,5,10.20408163,3,6.12244898,3,6.12244898,11,22.44897959
,2024-11-08,Mobile,인스타그램,,347,78,22.47838617,331,4.243589744,421,5.397435897,5,6.41025641,7,8.974358974,5,6.41025641,1,1.282051282,13,16.66666667
,2024-11-08,Mobile,유튜브,,9,4,44.44444444,69,17.25,359,89.75,2,50,6,150,6,150,2,50,14,350
,2024-11-08,Mobile,배너 광고,,211,54,25.59241706,325,6.018518519,464,8.592592593,1,1.851851852,8,14.81481481,2,3.703703704,5,9.259259259,15,27.77777778
,2024-11-08,Mobile,트위터 X,,663,20,3.016591252,140,7,471,23.55,10,50,9,45,5,25,4,20,18,90
,2024-11-08,Mobile,기타 SNS,,651,40,6.144393241,240,6,373,9.325,5,12.5,6,15,3,7.5,4,10,13,32.5
,2024-11-09,PC,직접 유입,,0,78,0,282,3.615384615,385,4.935897436,8,10.25641026,1,1.282051282,9,11.53846154,2,2.564102564,12,15.38461538
,2024-11-09,PC,키워드 검색,플로깅,811,96,11.83723798,84,0.875,230,2.395833333,1,1.041666667,2,2.083333333,9,9.375,4,4.166666667,15,15.625
,2024-11-09,PC,키워드 검색,재활용 앱,416,96,23.07692308,486,5.0625,349,3.635416667,1,1.041666667,8,8.333333333,3,3.125,0,0,11,11.45833333
,2024-11-09,PC,블로그,,75,45,60,443,9.844444444,482,10.71111111,10,22.22222222,10,22.22222222,8,17.77777778,1,2.222222222,19,42.22222222
,2024-11-09,PC,카페,,22,4,18.18181818,186,46.5,274,68.5,4,100,2,50,4,100,0,0,6,150
,2024-11-09,PC,이메일,,334,53,15.86826347,497,9.377358491,317,5.981132075,8,15.09433962,4,7.547169811,3,5.660377358,2,3.773584906,9,16.98113208
,2024-11-09,PC,카카오톡,,874,71,8.123569794,121,1.704225352,450,6.338028169,4,5.633802817,9,12.67605634,0,0,0,0,9,12.67605634
,2024-11-09,PC,메타,,284,51,17.95774648,312,6.117647059,116,2.274509804,5,9.803921569,5,9.803921569,4,7.843137255,2,3.921568627,11,21.56862745
,2024-11-09,PC,인스타그램,,987,6,0.607902736,151,25.16666667,217,36.16666667,3,50,4,66.66666667,5,83.33333333,5,83.33333333,14,233.3333333
,2024-11-09,PC,유튜브,,211,81,38.38862559,198,2.444444444,263,3.24691358,10,12.34567901,5,6.172839506,1,1.234567901,7,8.641975309,13,16.04938272
,2024-11-09,PC,배너 광고,,386,36,9.32642487,487,13.52777778,225,6.25,10,27.77777778,9,25,2,5.555555556,6,16.66666667,17,47.22222222
,2024-11-09,PC,트위터 X,,996,37,3.714859438,375,10.13513514,14,0.378378378,10,27.02702703,2,5.405405405,0,0,9,24.32432432,11,29.72972973
,2024-11-09,PC,기타 SNS,,576,39,6.770833333,301,7.717948718,370,9.487179487,5,12.82051282,10,25.64102564,8,20.51282051,10,25.64102564,28,71.79487179
,2024-11-09,Mobile,직접 유입,,0,22,0,54,2.454545455,321,14.59090909,5,22.72727273,10,45.45454545,10,45.45454545,1,4.545454545,21,95.45454545
,2024-11-09,Mobile,키워드 검색,환경 보호 앱,908,85,9.36123348,405,4.764705882,405,4.764705882,3,3.529411765,0,0,2,2.352941176,1,1.176470588,3,3.529411765
,2024-11-09,Mobile,키워드 검색,플로깅,776,78,10.05154639,140,1.794871795,214,2.743589744,10,12.82051282,10,12.82051282,0,0,2,2.564102564,12,15.38461538
,2024-11-09,Mobile,키워드 검색,쓰레기 줍기,614,69,11.23778502,389,5.637681159,50,0.724637681,10,14.49275362,9,13.04347826,1,1.449275362,3,4.347826087,13,18.84057971
,2024-11-09,Mobile,키워드 검색,지속 가능한 생활,870,49,5.632183908,187,3.816326531,295,6.020408163,10,20.40816327,0,0,2,4.081632653,8,16.32653061,10,20.40816327
,2024-11-09,Mobile,블로그,,126,96,76.19047619,243,2.53125,385,4.010416667,10,10.41666667,3,3.125,4,4.166666667,5,5.208333333,12,12.5
,2024-11-09,Mobile,카페,,26,11,42.30769231,154,14,257,23.36363636,4,36.36363636,1,9.090909091,3,27.27272727,10,90.90909091,14,127.2727273
,2024-11-09,Mobile,이메일,,430,31,7.209302326,467,15.06451613,467,15.06451613,7,22.58064516,8,25.80645161,0,0,8,25.80645161,16,51.61290323
,2024-11-09,Mobile,카카오톡,,424,43,10.14150943,24,0.558139535,100,2.325581395,4,9.302325581,7,16.27906977,4,9.302325581,1,2.325581395,12,27.90697674
,2024-11-09,Mobile,메타,,739,30,4.059539919,306,10.2,127,4.233333333,10,33.33333333,4,13.33333333,2,6.666666667,3,10,9,30
,2024-11-09,Mobile,인스타그램,,660,45,6.818181818,1,0.0222222222,356,7.911111111,7,15.55555556,5,11.11111111,0,0,6,13.33333333,11,24.44444444
,2024-11-09,Mobile,유튜브,,468,28,5.982905983,464,16.57142857,248,8.857142857,10,35.71428571,5,17.85714286,8,28.57142857,2,7.142857143,15,53.57142857
,2024-11-09,Mobile,배너 광고,,113,74,65.48672566,275,3.716216216,197,2.662162162,8,10.81081081,6,8.108108108,4,5.405405405,6,8.108108108,16,21.62162162
,2024-11-09,Mobile,트위터 X,,176,22,12.5,6,0.272727273,80,3.636363636,2,9.090909091,2,9.090909091,5,22.72727273,4,18.18181818,11,50
,2024-11-09,Mobile,기타 SNS,,837,4,0.477897252,129,32.25,147,36.75,2,50,0,0,7,175,5,125,12,300
,2024-11-10,PC,직접 유입,,0,28,0,25,0.892857143,198,7.071428571,0,0,9,32.14285714,1,3.571428571,5,17.85714286,15,53.57142857
,2024-11-10,PC,키워드 검색,재활용 앱,859,46,5.355064028,224,4.869565217,380,8.260869565,1,2.173913043,4,8.695652174,6,13.04347826,1,2.173913043,11,23.91304348
,2024-11-10,PC,키워드 검색,환경 보호 앱,365,14,3.835616438,267,19.07142857,179,12.78571429,9,64.28571429,3,21.42857143,8,57.14285714,4,28.57142857,15,107.1428571
,2024-11-10,PC,키워드 검색,플로깅 행사,230,99,43.04347826,386,3.898989899,232,2.343434343,5,5.050505051,2,2.02020202,3,3.03030303,3,3.03030303,8,8.080808081
,2024-11-10,PC,키워드 검색,친환경 활동,972,14,1.440329218,112,8,116,8.285714286,9,64.28571429,1,7.142857143,2,14.28571429,3,21.42857143,6,42.85714286
,2024-11-10,PC,키워드 검색,지역 재활용 센터,166,12,7.228915663,446,37.16666667,69,5.75,9,75,2,16.66666667,1,8.333333333,4,33.33333333,7,58.33333333
,2024-11-10,PC,블로그,,991,42,4.23814329,171,4.071428571,128,3.047619048,5,11.9047619,6,14.28571429,7,16.66666667,7,16.66666667,20,47.61904762
,2024-11-10,PC,카페,,238,34,14.28571429,272,8,12,0.352941176,2,5.882352941,4,11.76470588,0,0,6,17.64705882,10,29.41176471
,2024-11-10,PC,이메일,,293,22,7.508532423,326,14.81818182,216,9.818181818,4,18.18181818,4,18.18181818,8,36.36363636,0,0,12,54.54545455
,2024-11-10,PC,카카오톡,,788,77,9.771573604,486,6.311688312,50,0.649350649,4,5.194805195,3,3.896103896,9,11.68831169,5,6.493506494,17,22.07792208
,2024-11-10,PC,메타,,421,78,18.52731591,47,0.602564103,483,6.192307692,4,5.128205128,4,5.128205128,0,0,3,3.846153846,7,8.974358974
,2024-11-10,PC,인스타그램,,265,51,19.24528302,415,8.137254902,269,5.274509804,1,1.960784314,2,3.921568627,6,11.76470588,8,15.68627451,16,31.37254902
,2024-11-10,PC,유튜브,,672,91,13.54166667,36,0.395604396,393,4.318681319,10,10.98901099,3,3.296703297,7,7.692307692,6,6.593406593,16,17.58241758
,2024-11-10,PC,배너 광고,,239,27,11.29707113,117,4.333333333,499,18.48148148,2,7.407407407,0,0,6,22.22222222,6,22.22222222,12,44.44444444
,2024-11-10,PC,트위터 X,,768,85,11.06770833,212,2.494117647,184,2.164705882,8,9.411764706,4,4.705882353,2,2.352941176,6,7.058823529,12,14.11764706
,2024-11-10,PC,기타 SNS,,510,17,3.333333333,136,8,168,9.882352941,4,23.52941176,4,23.52941176,5,29.41176471,2,11.76470588,11,64.70588235
,2024-11-10,Mobile,직접 유입,,0,40,0,304,7.6,379,9.475,2,5,8,20,9,22.5,7,17.5,24,60
,2024-11-10,Mobile,키워드 검색,재활용 가이드,615,86,13.98373984,215,2.5,305,3.546511628,6,6.976744186,0,0,7,8.139534884,8,9.302325581,15,17.44186047
,2024-11-10,Mobile,키워드 검색,플로깅 행사,265,52,19.62264151,104,2,345,6.634615385,10,19.23076923,1,1.923076923,1,1.923076923,10,19.23076923,12,23.07692308
,2024-11-10,Mobile,키워드 검색,플로깅,830,95,11.44578313,67,0.705263158,168,1.768421053,8,8.421052632,8,8.421052632,7,7.368421053,5,5.263157895,20,21.05263158
,2024-11-10,Mobile,키워드 검색,쓰레기 줍기,77,50,64.93506494,111,2.22,385,7.7,0,0,9,18,8,16,8,16,25,50
,2024-11-10,Mobile,키워드 검색,환경 보호 앱,711,15,2.109704641,305,20.33333333,375,25,4,26.66666667,2,13.33333333,8,53.33333333,3,20,13,86.66666667
,2024-11-10,Mobile,키워드 검색,친환경 활동,558,10,1.792114695,225,22.5,439,43.9,8,80,5,50,7,70,4,40,16,160
,2024-11-10,Mobile,키워드 검색,환경 캠페인,964,98,10.1659751,424,4.326530612,465,4.744897959,6,6.12244898,3,3.06122449,4,4.081632653,4,4.081632653,11,11.2244898
,2024-11-10,Mobile,블로그,,117,86,73.5042735,213,2.476744186,330,3.837209302,5,5.813953488,0,0,5,5.813953488,0,0,5,5.813953488
,2024-11-10,Mobile,카페,,826,82,9.927360775,0,0,133,1.62195122,0,0,6,7.317073171,0,0,5,6.097560976,11,13.41463415
,2024-11-10,Mobile,이메일,,184,90,48.91304348,438,4.866666667,432,4.8,10,11.11111111,2,2.222222222,4,4.444444444,1,1.111111111,7,7.777777778
,2024-11-10,Mobile,카카오톡,,200,66,33,107,1.621212121,94,1.424242424,1,1.515151515,8,12.12121212,2,3.03030303,3,4.545454545,13,19.6969697
,2024-11-10,Mobile,메타,,147,95,64.62585034,146,1.536842105,311,3.273684211,7,7.368421053,3,3.157894737,8,8.421052632,8,8.421052632,19,20
,2024-11-10,Mobile,인스타그램,,446,95,21.30044843,183,1.926315789,392,4.126315789,5,5.263157895,5,5.263157895,1,1.052631579,1,1.052631579,7,7.368421053
,2024-11-10,Mobile,유튜브,,458,88,19.2139738,301,3.420454545,468,5.318181818,5,5.681818182,5,5.681818182,9,10.22727273,9,10.22727273,23,26.13636364
,2024-11-10,Mobile,배너 광고,,810,72,8.888888889,200,2.777777778,273,3.791666667,3,4.166666667,6,8.333333333,9,12.5,9,12.5,24,33.33333333
,2024-11-10,Mobile,트위터 X,,559,3,0.53667263,465,155,268,89.33333333,2,66.66666667,3,100,6,200,5,166.6666667,14,466.6666667
,2024-11-10,Mobile,기타 SNS,,895,85,9.497206704,122,1.435294118,264,3.105882353,4,4.705882353,9,10.58823529,6,7.058823529,5,5.882352941,20,23.52941176
,2024-11-11,PC,직접 유입,,0,38,0,224,5.894736842,32,0.842105263,9,23.68421053,9,23.68421053,2,5.263157895,7,18.42105263,18,47.36842105
,2024-11-11,PC,키워드 검색,플로깅,752,22,2.925531915,296,13.45454545,109,4.954545455,7,31.81818182,6,27.27272727,10,45.45454545,5,22.72727273,21,95.45454545
,2024-11-11,PC,키워드 검색,지속 가능한 생활,913,82,8.981380066,205,2.5,207,2.524390244,7,8.536585366,4,4.87804878,7,8.536585366,7,8.536585366,18,21.95121951
,2024-11-11,PC,키워드 검색,쓰레기 줍기,957,34,3.55276907,469,13.79411765,317,9.323529412,7,20.58823529,2,5.882352941,10,29.41176471,0,0,12,35.29411765
,2024-11-11,PC,키워드 검색,친환경 활동,140,4,2.857142857,449,112.25,415,103.75,1,25,0,0,8,200,7,175,15,375
,2024-11-11,PC,블로그,,334,41,12.2754491,384,9.365853659,283,6.902439024,8,19.51219512,6,14.63414634,1,2.43902439,3,7.317073171,10,24.3902439
,2024-11-11,PC,카페,,63,36,57.14285714,161,4.472222222,424,11.77777778,4,11.11111111,7,19.44444444,0,0,4,11.11111111,11,30.55555556
,2024-11-11,PC,이메일,,629,36,5.723370429,491,13.63888889,131,3.638888889,0,0,5,13.88888889,9,25,8,22.22222222,22,61.11111111
,2024-11-11,PC,카카오톡,,684,81,11.84210526,332,4.098765432,46,0.567901235,6,7.407407407,4,4.938271605,7,8.641975309,8,9.87654321,19,23.45679012
,2024-11-11,PC,메타,,273,22,8.058608059,58,2.636363636,242,11,10,45.45454545,0,0,9,40.90909091,10,45.45454545,19,86.36363636
,2024-11-11,PC,인스타그램,,393,12,3.053435115,76,6.333333333,210,17.5,7,58.33333333,1,8.333333333,8,66.66666667,0,0,9,75
,2024-11-11,PC,유튜브,,872,29,3.325688073,218,7.517241379,65,2.24137931,1,3.448275862,8,27.5862069,6,20.68965517,0,0,14,48.27586207
,2024-11-11,PC,배너 광고,,485,16,3.298969072,248,15.5,128,8,8,50,1,6.25,1,6.25,3,18.75,5,31.25
,2024-11-11,PC,트위터 X,,254,25,9.842519685,276,11.04,485,19.4,1,4,2,8,5,20,2,8,9,36
,2024-11-11,PC,기타 SNS,,832,48,5.769230769,340,7.083333333,477,9.9375,5,10.41666667,0,0,6,12.5,6,12.5,12,25
,2024-11-11,Mobile,직접 유입,,0,15,0,356,23.73333333,263,17.53333333,8,53.33333333,5,33.33333333,2,13.33333333,3,20,10,66.66666667
,2024-11-11,Mobile,키워드 검색,재활용 가이드,951,8,0.841219769,360,45,298,37.25,7,87.5,0,0,2,25,4,50,6,75
,2024-11-11,Mobile,키워드 검색,환경 캠페인,732,78,10.6557377,325,4.166666667,193,2.474358974,8,10.25641026,9,11.53846154,6,7.692307692,3,3.846153846,18,23.07692308
,2024-11-11,Mobile,키워드 검색,플로깅,467,33,7.066381156,181,5.484848485,254,7.696969697,6,18.18181818,9,27.27272727,9,27.27272727,1,3.03030303,19,57.57575758
,2024-11-11,Mobile,키워드 검색,재활용 앱,352,49,13.92045455,326,6.653061224,25,0.510204082,1,2.040816327,4,8.163265306,2,4.081632653,9,18.36734694,15,30.6122449
,2024-11-11,Mobile,키워드 검색,플로깅 행사,522,23,4.406130268,494,21.47826087,218,9.47826087,5,21.73913043,7,30.43478261,10,43.47826087,5,21.73913043,22,95.65217391
,2024-11-11,Mobile,블로그,,112,54,48.21428571,409,7.574074074,494,9.148148148,5,9.259259259,7,12.96296296,1,1.851851852,10,18.51851852,18,33.33333333
,2024-11-11,Mobile,카페,,868,5,0.576036866,389,77.8,496,99.2,2,40,9,180,8,160,8,160,25,500
,2024-11-11,Mobile,이메일,,391,41,10.4859335,281,6.853658537,352,8.585365854,2,4.87804878,6,14.63414634,7,17.07317073,3,7.317073171,16,39.02439024
,2024-11-11,Mobile,카카오톡,,252,3,1.19047619,32,10.66666667,36,12,2,66.66666667,4,133.3333333,2,66.66666667,8,266.6666667,14,466.6666667
,2024-11-11,Mobile,메타,,794,3,0.377833753,211,70.33333333,268,89.33333333,3,100,0,0,10,333.3333333,3,100,13,433.3333333
,2024-11-11,Mobile,인스타그램,,199,2,1.005025126,291,145.5,472,236,1,50,0,0,10,500,10,500,20,1000
,2024-11-11,Mobile,유튜브,,546,44,8.058608059,399,9.068181818,31,0.704545455,1,2.272727273,7,15.90909091,1,2.272727273,6,13.63636364,14,31.81818182
,2024-11-11,Mobile,배너 광고,,389,81,20.82262211,131,1.617283951,156,1.925925926,1,1.234567901,3,3.703703704,9,11.11111111,6,7.407407407,18,22.22222222
,2024-11-11,Mobile,트위터 X,,159,71,44.65408805,377,5.309859155,133,1.873239437,0,0,7,9.85915493,9,12.67605634,9,12.67605634,25,35.21126761
,2024-11-11,Mobile,기타 SNS,,664,91,13.70481928,73,0.802197802,57,0.626373626,5,5.494505495,1,1.098901099,1,1.098901099,0,0,2,2.197802198
,2024-11-12,PC,직접 유입,,0,4,0,218,54.5,240,60,0,0,0,0,9,225,5,125,14,350
,2024-11-12,PC,키워드 검색,친환경 활동,464,14,3.017241379,416,29.71428571,471,33.64285714,1,7.142857143,8,57.14285714,6,42.85714286,7,50,21,150
,2024-11-12,PC,블로그,,359,52,14.48467967,90,1.730769231,188,3.615384615,0,0,8,15.38461538,1,1.923076923,4,7.692307692,13,25
,2024-11-12,PC,카페,,262,10,3.816793893,33,3.3,10,1,2,20,6,60,10,100,2,20,18,180
,2024-11-12,PC,이메일,,988,27,2.732793522,327,12.11111111,172,6.37037037,6,22.22222222,6,22.22222222,3,11.11111111,3,11.11111111,12,44.44444444
,2024-11-12,PC,카카오톡,,53,52,98.11320755,425,8.173076923,386,7.423076923,3,5.769230769,2,3.846153846,0,0,9,17.30769231,11,21.15384615
,2024-11-12,PC,메타,,435,27,6.206896552,460,17.03703704,320,11.85185185,2,7.407407407,1,3.703703704,9,33.33333333,4,14.81481481,14,51.85185185
,2024-11-12,PC,인스타그램,,9,2,22.22222222,159,79.5,179,89.5,2,100,2,100,7,350,7,350,16,800
,2024-11-12,PC,유튜브,,788,66,8.375634518,449,6.803030303,480,7.272727273,1,1.515151515,0,0,7,10.60606061,3,4.545454545,10,15.15151515
,2024-11-12,PC,배너 광고,,536,0,0,244,inf,21,inf,0,,8,inf,0,,9,inf,17,inf
,2024-11-12,PC,트위터 X,,584,85,14.55479452,361,4.247058824,324,3.811764706,0,0,3,3.529411765,3,3.529411765,6,7.058823529,12,14.11764706
,2024-11-12,PC,기타 SNS,,571,9,1.576182137,382,42.44444444,209,23.22222222,6,66.66666667,2,22.22222222,5,55.55555556,3,33.33333333,10,111.1111111
,2024-11-12,Mobile,직접 유입,,0,89,0,207,2.325842697,44,0.494382022,6,6.741573034,4,4.494382022,6,6.741573034,3,3.370786517,13,14.60674157
,2024-11-12,Mobile,키워드 검색,지속 가능한 생활,637,44,6.907378336,81,1.840909091,401,9.113636364,5,11.36363636,1,2.272727273,9,20.45454545,2,4.545454545,12,27.27272727
,2024-11-12,Mobile,블로그,,869,29,3.33716916,483,16.65517241,448,15.44827586,7,24.13793103,1,3.448275862,7,24.13793103,1,3.448275862,9,31.03448276
,2024-11-12,Mobile,카페,,440,26,5.909090909,126,4.846153846,141,5.423076923,0,0,4,15.38461538,9,34.61538462,6,23.07692308,19,73.07692308
,2024-11-12,Mobile,이메일,,627,78,12.44019139,228,2.923076923,235,3.012820513,1,1.282051282,9,11.53846154,1,1.282051282,2,2.564102564,12,15.38461538
,2024-11-12,Mobile,카카오톡,,474,67,14.1350211,432,6.447761194,97,1.447761194,4,5.970149254,9,13.43283582,7,10.44776119,0,0,16,23.88059701
,2024-11-12,Mobile,메타,,364,91,25,448,4.923076923,70,0.769230769,6,6.593406593,7,7.692307692,5,5.494505495,5,5.494505495,17,18.68131868
,2024-11-12,Mobile,인스타그램,,57,48,84.21052632,379,7.895833333,70,1.458333333,10,20.83333333,3,6.25,6,12.5,6,12.5,15,31.25
,2024-11-12,Mobile,유튜브,,723,39,5.394190871,48,1.230769231,340,8.717948718,3,7.692307692,10,25.64102564,10,25.64102564,8,20.51282051,28,71.79487179
,2024-11-12,Mobile,배너 광고,,360,14,3.888888889,189,13.5,90,6.428571429,6,42.85714286,4,28.57142857,2,14.28571429,7,50,13,92.85714286
,2024-11-12,Mobile,트위터 X,,671,84,12.51862891,188,2.238095238,264,3.142857143,7,8.333333333,5,5.952380952,1,1.19047619,6,7.142857143,12,14.28571429
,2024-11-12,Mobile,기타 SNS,,552,9,1.630434783,251,27.88888889,3,0.333333333,1,11.11111111,0,0,9,100,9,100,18,200
,2024-11-13,PC,직접 유입,,0,31,0,265,8.548387097,278,8.967741935,3,9.677419355,3,9.677419355,0,0,4,12.90322581,7,22.58064516
,2024-11-13,PC,키워드 검색,플로깅 행사,672,2,0.297619048,417,208.5,321,160.5,1,50,2,100,2,100,3,150,7,350
,2024-11-13,PC,키워드 검색,환경 캠페인,57,19,33.33333333,149,7.842105263,130,6.842105263,6,31.57894737,5,26.31578947,3,15.78947368,0,0,8,42.10526316
,2024-11-13,PC,키워드 검색,환경 보호 앱,637,73,11.4599686,266,3.643835616,221,3.02739726,10,13.69863014,3,4.109589041,7,9.589041096,10,13.69863014,20,27.39726027
,2024-11-13,PC,키워드 검색,쓰레기 줍기,528,18,3.409090909,432,24,237,13.16666667,0,0,2,11.11111111,2,11.11111111,5,27.77777778,9,50
,2024-11-13,PC,키워드 검색,지속 가능한 생활,126,94,74.6031746,226,2.404255319,232,2.468085106,1,1.063829787,8,8.510638298,7,7.446808511,2,2.127659574,17,18.08510638
,2024-11-13,PC,키워드 검색,재활용 가이드,768,8,1.041666667,356,44.5,201,25.125,2,25,3,37.5,3,37.5,5,62.5,11,137.5
,2024-11-13,PC,키워드 검색,친환경 활동,719,50,6.954102921,280,5.6,236,4.72,6,12,8,16,5,10,7,14,20,40
,2024-11-13,PC,키워드 검색,재활용 앱,543,64,11.78637201,174,2.71875,73,1.140625,1,1.5625,10,15.625,8,12.5,0,0,18,28.125
,2024-11-13,PC,블로그,,933,96,10.28938907,169,1.760416667,157,1.635416667,0,0,1,1.041666667,9,9.375,0,0,10,10.41666667
